ShipName,Lon3,Lat3,UTC,VoyageIni,WindForce,StateSea,Weather,VoyageFrom,VoyageTo
EL JUPITER,-50.7,34.4167,1794082815,17940718,FLOXO,BONANCIBLE DEL MISMO VIENTO,"VIENTO FLOXO, CIELOS Y HORIZONTES ASELAJADOS, MAR BONANCIBLE DEL MISMO VIENTO, AN EN IGUALES TÉRMINOS, SOLO EL HAVERSE TORNADO UN CARIZ",LA HABANA,CÁDIZ
EL JUPITER,-49.8833,34.4667,1794082815,17940717,VENTOLINA,MEDIANA DEL VIENTO,"VENTOLINA PARA EL O ANOCHECIÓ HORIZONTES ASELEJADOS, LA MAR MEDIANA DEL MISMO VIENTO AMANACIÓ CON DIFERENCIA DE NO ESTAR LOS HO",LA HABANA,CÁDIZ
EL JUPITER,-48.45,34.2167,1794082915,17940717,BONANCIBLE,BONANCIBLE,"VENTOLINA PARA EL O1/4SO BONANSIBLE ANOCHECIÓ HORIZONTES Y CIELOS ASELEJADOS, LA MAR BONANSIBLE HE TENIDO DOS CHUBASQUITOS CON AGU",LA HABANA,CÁDIZ
EL JUPITER,-49.3167,34.1,1794082915,17940718,FLOXO,BONANCIBLE DEL NO,"VIENTO FLOXO, MAR BONANCIBLE DEL NO, CIELOS Y HORIZONTES ASELAJADOS Y ALGO ACHUVASCADOS, ANOCHECIÓ EN IGUALES TÉRMINOS, AMANECIÓ LO MIS",LA HABANA,CÁDIZ
EL JUPITER,-48.8167,34.05,1794083015,17940718,FLOXO,BONANCIBLE DEL NO,"VIENTO FLOXO, MAR BONANCIBLE DEL NO, CIELOS Y HORIZONTES ASELAJADOS, ANOCHECIÓ EN IGUALES TÉRMINOS, SOLO EL HAVER CALMADO MAS EL VIENTO",LA HABANA,CÁDIZ
EL JUPITER,-47.95,34.7167,1794083015,17940717,BONANCIBLE,BONANCIBLE,"VIENTO BONANSIBLE PARA EL O ANOCHECIÓ HORIZONTES Y CIELOS ASELEJADOS, LA MAR BONANSIBLE.",LA HABANA,CÁDIZ
EL JUPITER,-47.1833,34.95,1794083115,17940717,VENTOLINA,BONANCIBLE,"VENTOLINA AL SUR ANOCHECIÓ HORIZONTES ASELEJADOS, LA MAR BONANSIBLE Y LOS CIELOS CLAROS Y EN LA NOCHE SE HAN BISTO MUCHOS RELÁMPAG",LA HABANA,CÁDIZ
EL JUPITER,-48.1167,34.4667,1794083115,17940718,FLOXO,BONANZA,"VIENTO FLOXO, MAR BONANZA, CIELOS Y HORIZONTES ASELAJADOS Y ACHUVASCADOS, ANOCHECIÓ EN IGUALES TÉRMINOS, SOLO EL ESTAR EN CALMA, AMANEC",LA HABANA,CÁDIZ
EL JUPITER,-46.4833,35.75,1794090115,17940717,FRESQUITO,BONANCIBLE,"VIENTO FRESQUITO PARA EL S1/4SE ANOCHECIÓ HORIZONTES Y CIELOS CON MAL CARIZ, LA MAR BONANSIBLE MI MANTENIDO CON EL TP REBUELTO Y C",LA HABANA,CÁDIZ
EL JUPITER,-45.4,34.85,1794090215,17940718,FRESQUITO,PICADA DEL E,"VIENTO FRESQUITO, MAR PICADA DEL E, CIELOS Y HORIZONTES ACHUVASCADOS CON MAL CARIZ, ANOCHECIÓ EN IGUALES TÉRMINOS SOLO EL HAVER REFRESC",LA HABANA,CÁDIZ
EL JUPITER,-44.15,35.4333,1794090215,17940717,FRESCO,PICADA DE TODAS PARTES,"VIENTO FRESCO PARA EL E1/4NE ANOCHECIÓ HORIZONTES Y CIELOS MUY SERRADOS, LA MAR PICADA DE TODAS PARTES MI MANTENIDO CON MUCHO V",LA HABANA,CÁDIZ
EL JUPITER,-44.0667,34.5667,1794090315,17940718,FRESQUITO,GRUESA Y PICADA DEL NO Y N,"VIENTO FRESQUITO, MAR GRUESA Y PICADA DEL NO Y N, CIELOS Y HORIZONTES AHUMADOS Y ASELAJADOS..., ANOCHECIÓ EN IGUALES TÉRMINOS SOLO EL",LA HABANA,CÁDIZ
EL JUPITER,-42.8,35.2,1794090315,17940717,FRESCO,PICADA DEL NE,"VIENTO FRESCO PARA EL NO ANOCHECIÓ HORIZONTES ASELEJADOS, LA MAR MUY PICADA DEL NE.",LA HABANA,CÁDIZ
EL JUPITER,-42.3,34.6333,1794090415,17940717,VENTOLINA,"GRUESA DEL NE, N Y NO","VENTOLINA AL NNE ANOCHECIÓ HORIZONTES ASELEJADOS, LA MAR GRUESA DEL NE, N Y NO Y LOS CIELOS CLAROS.",LA HABANA,CÁDIZ
EL JUPITER,-42.0167,34.2167,1794090515,17940717,VENTOLINA,PICADA DEL PRIMER CUADRANTE,"VENTOLINA PARA EL ENE ANOCHECIÓ HORIZONTES ALGO ASELEJADOS, LOS CIELOS CLAROS, LA MAR PICADA DEL PRIMER QUADRANTE.",LA HABANA,CÁDIZ
EL JUPITER,-42.8167,33.6333,1794090615,17940718,VENTOLINA,PIVADA DEL 1º QUADRANTE,"VENTOLINA MAR PICADA DEL 1º QUADRANTE..., CIELOS Y HORIZONTES DESPEJADOS Y ALGO ASELAJADOS.., ANOCHECIÓ EN IGUALES TÉRMINOS Y AMANEC",LA HABANA,CÁDIZ
EL JUPITER,-41.4333,33.9667,1794090615,17940717,BONANCIBLE,PICADA DEL ENE,"VIENTO PARA EL NE BONANSIBLE ANOCHECIÓ HORIZONTES ALGO ASELEJADOS, LA MAR PICADA DEL ENE, LOS CIELOS CLAROS.",LA HABANA,CÁDIZ
EL JUPITER,-41.4333,33.7,1794090715,17940717,CALMA,GRUESA DEL PRIMER CUADRANTE,"QUEDO QUASSI EN CALMA ANOCHECIÓ LOS HORIZONTES ALGO ASELEJADOS, CIELOS CLAROS, LA MAR GRUESSA DEL PRIMER QUADRANTE.",LA HABANA,CÁDIZ
EL JUPITER,-42.8333,33.95,1794090815,17940718,VENTOLINA,PICADA DEL E,"VENTOLINA..., MAR PICADA DEL E, CIELOS Y HORIZONTES DESPEJADOS Y ALGO ASELAJADOS..., ANOCHECIÓ EN IGUALES TÉRMINOS, AMANECIÓ LO MISMO",LA HABANA,CÁDIZ
EL JUPITER,-41.4333,34.0333,1794090815,17940717,VENTOLINA,PICADA DEL NNE,"VENTOLINA AL SEGUNDO QUADRANTE ANOCHECIÓ HORIZONTES Y CIELOS AHUMADOS, LA MAR PICADA DEL NNE.",LA HABANA,CÁDIZ
EL JUPITER,-42.85,34.4333,1794090915,17940718,MUY FLOXO,BONANCIBLE,"VIENTO MUY FLOXO, MAR BONANCIBLE, CIELOS Y HORIZONTES ASELAJADOS, ANOCHECIÓ EN IGUALES TÉRMINOS..., AMANECIÓ LO MISMO",LA HABANA,CÁDIZ
EL JUPITER,-41.5,34.5667,1794090915,17940717,VENTOLINA FLOJA,GRUESA DEL NNE,"VENTOLINA FLOXA PARA EL ENE ANOCHECIÓ HORIZONTES ALGO ASELEJADOS, LOS CIELOS CLAROS, LA MAR GRUESA DEL NNE.",LA HABANA,CÁDIZ
EL JUPITER,-41.4333,35.2333,1794091015,17940717,VENTOLINA,BONANCIBLE,"VENTOLINA PARA EL ESTE ANOCHECIÓ HORIZONTES ALGO ASELEJADOS, LOS CIELOS CLAROS, LA MAR BONANSIBLE AMANACIÓ HORIZONTES Y CIELOS ASE",LA HABANA,CÁDIZ
EL JUPITER,-42.9833,35.15,1794091015,17940718,MUY FLOXO,BONANCIBLE DEL 1º QUADRANTE,"VIENTO MUY FLOXO, MAR BONANCIBLE DEL 1º QUADRANTE, CIELOS Y HORIZONTES ASELAJADOS, ANOCHECIÓ EN IGUALES TÉRMINOS..., AMANECIÓ LO MISMO",LA HABANA,CÁDIZ
EL JUPITER,-42.9,35.9333,1794091115,17940718,FLOXO,BONANCIBLE,"VIENTO FLOXO, MAR BONANCIBLE, CIELOS Y HORIZONTES ASELAJADOS..., ANOCHECIÓ EN IGUALES TÉRMINOS, AMANECIÓ LO MISMO, SOLO EL HAVER MAR DE",LA HABANA,CÁDIZ
EL JUPITER,-41.3333,35.9,1794091115,17940717,BONANCIBLE,LARGA DEL N,"VIENTO PARA EL E1/4SE BONANSIBLE ANOCHECIÓ HORIZONTES TURBIOS, LOS CIELOS ASELEJADOS, LA MAR LARGA DEL N AMANACIÓ HORIZONTES ABROM",LA HABANA,CÁDIZ
EL JUPITER,-41.5167,36.25,1794091215,17940717,FLOJO,LARGA DEL N,"VIENTO FLOXO PARA EL E ANOCHECIÓ HORIZONTES ABROMADOS, CIELOS ASELEJADOS, LA MAR LARGA DEL N.",LA HABANA,CÁDIZ
EL JUPITER,-43.1167,36.2833,1794091215,17940718,MUY FLOXO,DE LEVA DEL 1º QUADRANTE,"VIENTO MUY FLOXO, CIELOS Y HORIZONTES ASELAJADOS, MAR DE LEVA DEL 1º QUADRANTE, ANOCHECIÓ EN IGUALES TÉRMINOS, AMANECIÓ LO MISMO",LA HABANA,CÁDIZ
EL JUPITER,-41.2667,35.9333,1794091315,17940717,MUY FLOJO,LARGA DEL N,"VIENTO PARA EL NE MUY FLOXO ANOCHECIÓ HORIZONTES ASELEJADOS, LOS CIELOS CLAROS, LA MAR LARGA DEL N.",LA HABANA,CÁDIZ
EL JUPITER,-39.4833,35.5833,1794091415,17940717,VENTOLINA FLOJA,BONANCIBLE,"BANTOLINA PARA EL S FLOXA ANOCHECIÓ HORIZONTES ABROMADOS, LOS CIELOS ASELEJADOS, LA MAR BONANSIBLE AMANACIÓ HORIZONTES Y CIELOS AB",LA HABANA,CÁDIZ
EL JUPITER,-38.55,35.3333,1794091515,17940718,FRESQUITO,PICADITA DEL MISMO VIENTO,"VIENTO FRESQUITO, MAR PICADITA DEL MISMO VIENTO, CIELOS Y HORIZONTES ACHUVASCADOS, ANOCHECIÓ EN IGUALES TÉRMINOS, AMANECIÓ LO MISMO",LA HABANA,CÁDIZ
EL JUPITER,-37.1167,34.95,1794091514,17940717,FRESQUITO,BONANCIBLE DEL VIENTO,"VIENTO PARA EL SO FRESQUITO ANOCHECIÓ HORIZONTES Y CIELOS ABROMADOS, LA MAR BONANSIBLE DEL MISMO VIENTO ANOCHECIÓ SOLO CON DIFERENC",LA HABANA,CÁDIZ
EL JUPITER,-35.6,35.3833,1794091614,17940717,FRESQUITO,MEDIANA DEL VIENTO,"VIENTO PARA EL OSO FRESQUITO ANOCHECIÓ HORIZONTES ALGO ASELEJADOS, LOS CIELOS AHUMADOS, LA MAR MEDIANA DEL MISMO VIENTO AMANACIÓ H",LA HABANA,CÁDIZ
EL JUPITER,-36.9833,35.6333,1794091614,17940718,FRESQUITO,PICADITA DEL MISMO VIENTO,"VIENTO FRESQUITO, MAR PICADITA DEL MISMO VIENTO, CIELOS Y HORIZONTES ACHUVASCADOS, ANOCHECIÓ EN IGUALES TÉRMINOS, SOLO EL HAVER ACLARAD",LA HABANA,CÁDIZ
EL JUPITER,-31.5833,36.4,1794091914,17940718,FRESQUITO,PICADITA DEL MISMO VIENTO,"VIENTO FRESQUITO, MAR PICADITA DEL MISMO VIENTO, CIELOS Y HORIZONTES NEBLINOSOS, EN. EN IGUALES TÉRMINOS, SOLO EL HAVER REFRESCADO MAS",LA HABANA,CÁDIZ
EL JUPITER,-30.2167,36.15,1794091914,17940717,FRESQUITO,ALGO GRUESA DEL N,"VIENTO PARA EL O FRESQUITO. ANOCHECIÓ HORIZONTES MUY SERRADOS DE NIEBLA, LOS CIELOS NABLINOSOS, LA MAR ALGO GRUESSA DEL N TODA LA",LA HABANA,CÁDIZ
EL JUPITER,-30.25,36.1167,1794092014,17940718,FRESQUITO,LARGA DEL N Y NO,"VIENTO FRESQUITO, MAR LARGA DEL N Y NO, CIELOS Y HORIZONTES ASELAJADOS, ANOCHECIÓ EN IGUALES TÉRMINOS Y AMANECIÓ LO MISMO, SOLO EL HAVE",LA HABANA,CÁDIZ
EL JUPITER,-28.9333,36.1833,1794092014,17940717,FRESQUITO,MEDIANA DEL VIENTO,"VIENTO PARA EL NNO FRESQUITO ANOCHECIÓ HORIZONTES Y CIELOS ASELEJADOS, LA MAR MEDIANA DEL MISMO VIENTO AMANACIÓ HORIZONTES Y CIELO",LA HABANA,CÁDIZ
EL JUPITER,-16.15,33.8833,1794100113,17940717,FRESQUITO,MEDIANA DEL VIENTO,"VIENTO PARA EL NE FRESQUITO ANOCHECIÓ HORIZONTES Y CIELOS ASELEJADOS, LA MAR MEDIANA DEL MISMO VIENTO AMANACIÓ HORIZONTES Y CIELOS",LA HABANA,CÁDIZ
EL JUPITER,-15.0833,33.1333,1794100213,17940718,FRESQUITO,MEDIANA DEL MISMO VIENTO,"VIENTO FRESQUITO, MAR MEDIANA DEL VIENTO, CIELOS Y HORIZONTES ASELAJADOS..., ANOCHECIÓ EN IGUALES TÉRMINOS, AMANECIÓ LO MISMO",LA HABANA,CÁDIZ
EL JUPITER,-14.7167,33.25,1794100213,17940717,BONANCIBLE,MEDIANA DEL VIENTO,"VIENTO BONANSIBLE PARA EL NE1/4N ANOCHECIÓ HORIZONTES Y CIELOS ASELEJADOS, LA MAR MEDIANA DEL MISMO VIENTO.",LA HABANA,CÁDIZ
EL JUPITER,-13.3,33.0667,1794100313,17940717,FRESQUITO,MEDIANA DEL VIENTO,"VIENTO PARA EL NE1/4N FRESQUITO ANOCHECIÓ HORIZONTES Y CIELOS ASELEJADOS, LA MAR MEDIANA DEL MISMO VIENTO.",LA HABANA,CÁDIZ
EL JUPITER,-12.1667,32.5667,1794100413,17940717,BONANCIBLE,MEDIANA DEL VIENTO,"VIENTO BONANSIBLE PARA EL NE1/4N ANOCHECIÓ HORIZONTES Y CIELOS ASELEJADOS, LA MAR MEDIANA DEL MISMO VIENTO Y DESPUÉS (TRAS PONERSE",LA HABANA,CÁDIZ
EL JUPITER,-11.4667,32.25,1794100513,17940717,FRESCO,PICADA DEL VIENTO,"VIENTO PARA EL NE FRESCO ANOCHECIÓ HORIZONTES Y CIELOS ASELEJADOS, LA MAR PICADA DEL MISMO VIENTO.",LA HABANA,CÁDIZ
EL JUPITER,-12.3,33.0833,1794100613,17940717,FRESCO,ALGO PICADA DEL VIENTO,"VIENTO PARA EL ENE FRESCO ANOCHECIÓ HORIZONTES Y CIELOS ASELEJADOS, LA MAR ALGO PICADA DEL MISMO VIENTO.",LA HABANA,CÁDIZ
EL JUPITER,-17.65,33.0333,1794100613,17940718,FRESCO,PICADA DEL NNE,"CIELOS Y HORIZONTES ASELAJADOS Y AHUMADOS, VIENTO FRESCO, MAR PICADA DEL NNE..., ANOCHECIÓ EN IGUALES TÉRMINOS, AMANECIÓ LO MISMO",LA HABANA,CÁDIZ
EL JUPITER,-13.3667,34.1667,1794100713,17940717,FRESQUITO,MEDIANA DEL VIENTO,"VIENTO PARA EL ENE FRESQUITO ANOCHECIÓ HORIZONTES Y CIELOS ASELEJADOS, LA MAR MEDIANA DEL MISMO VIENTO AMANACIÓ HORIZONTES Y CIELO",LA HABANA,CÁDIZ
EL JUPITER,-13.8833,35.0667,1794100813,17940717,FRESQUITO,MEDIANA DEL N,"VIENTO PARA EL E1/4NE FRESQUITO ANOCHECIÓ HORIZONTES Y CIELOS ABROMADOS, LA MAR MEDIANA DEL N AMANACIÓ MAR MÁS BONANSA.",LA HABANA,CÁDIZ
EL JUPITER,-12.5333,35.55,1794100913,17940718,FLOXO,LARGA DEL MISMO VIENTO,"VIENTO FLOXO, MAR LARGA DEL MISMO VIENTO, CIELOS Y HORIZONTES TOLDADOS DE SELAJERÍA..., ANOCHECIÓ EN IGUALES TÉRMINOS..., AMANECIÓ C",LA HABANA,CÁDIZ
EL JUPITER,-12.2,35.5833,1794100913,17940717,FLOJO,ALGO PICADILLA DEL N,"VIENTO PARA EL SSE FLOXO ANOCHECIÓ HORIZONTES Y CIELOS ABROMADOS, LA MAR ALGO PICADILLA DEL N AMANACIÓ HORIZONTES ALGO HUMADOS, LO",LA HABANA,CÁDIZ
EL JUPITER,-11.1,36.3333,1794101013,17940718,FRESQUITO,GRUECESITA DEL VIENTO,"VIENTO FRESQUITO, MAR GRUECESITA DEL VIENTO, CIELOS Y HORIZONTES TOLDADOS Y AHUMADOS, ANOCHECIÓ EN IGUALES TÉRMINOS, AMANECIÓ CIELOS Y",LA HABANA,CÁDIZ
EL JUPITER,-10.75,36.35,1794101013,17940717,FRESQUITO,PICADA DEL NO,"VIENTO PARA EL O FRESQUITO ANOCHECIÓ HORIZONTES Y CIELOS ASELEJADOS, LA MAR PICADA DEL NO A LA NOCHE ALGUNAS GARÚAS Y EL VIENTO BA",LA HABANA,CÁDIZ
EL JUPITER,-8.85,36.8,1794101113,17940717,FLOJO,GRUESSA DEL ONO,"VIENTO PARA EL O FLOXO ANOCHECIÓ HORIZONTES Y CIELOS ABROMADOS, LA MAR GRUESSA DEL ONO AMANACIÓ HORIZONTES Y CIELOS AHUMADOS, LA M",LA HABANA,CÁDIZ
EL JUPITER,-9.2,36.9667,1794101113,17940718,FLOXO,LARGA DEL O Y ONO,"CIELOS Y HORIZONTES TOLDADOS, VIENTO FLOXO, MAR LARGA DEL O Y ONO..., ANOCHECIÓ EN IGUALES TÉRMINOS..., AMANECIÓ CIELOS Y HORIZONTES CL",LA HABANA,CÁDIZ
EL JUPITER,-6.76667,36.5333,1794101212,17940717,FRESCO,MEDIANA DEL VIENTO,"VIENTO PARA EL SO (FRESCO) Y SERRADOS CIELOS Y HORIZONTES ANOCHECIÓ HORIZONTES Y CIELOS CON MUY MAL CARIZ, LA MAR MEDIANA DEL MISMO V",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-45.1333,34.0667,1794090415,17940717,BONANCIBLE,MAREJADA DEL L,"EMPEZAMOS LA SINGLADURA VIENTO LSE BONANCIBLE CIELO Y ORIZONTES ACELAXADOS, MAREJADA DEL L ANOCHECIÓ CON CIELO Y ORIZONTES NUBLADOS, MAREJADA",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-43.4667,34.3833,1794090515,17940717,BONANCIBLE,MAREJADA DEL LNE,"CONTINUAMOS CON VIENTO POR EL SSO BONANCIBLE MAREJADA DEL LNE TIEMPO SERENO ANOCHECIÓ CON CIELO Y ORIZONTES ACELAXADOS, VIENTO BONANCIBLE DEL",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-41.85,34.5667,1794090615,17940717,FRESCO,LLANA,"CONTINUAMOS VIENTO FRESCO POR EL SSO MAR LLANA CIELO Y ORIZONTES PARDOS ANOCHECIÓ TIEMPO ACHUBASCADO, CIELO Y ORIZONTES CARGADOS, VIENTO FRES",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-41.1667,34.2,1794090715,17940717,BONANCIBLE,MAREJADA,"CONTINUAMOS VIENTO BONANCIBLE DEL O, CIELOS Y ORIZONTES CARGADOS, MAREJADA DE POPA AL ANOCHECER POCO VIENTO DEL NO, MAREJADA DEL O, CIELO Y O",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-80.0833,25.1,1794071917,17940718,BONANCIBLE,MARETA DEL VIENTO,"SEGUIMOS CON VIENTO BONANCIBLE Y MARETA DE ÉL..., ANOCHECIÓ CON EL HORIZONTE ATURBONADO DESDE EL E POR EL S AL SO Y CON FEO CARIZ, VIENTO Y M",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-80.0833,28.9333,1794072117,17940718,BONANCIBLE,LLANA,"SEGUIMOS CON VIENTO BONANCIBLE Y MAR LLANA...,ANOCHECIÓ CON EL HORIZONTE OFUSCO CIELO CLARO VIENTO BONANCIBLE MAR DICHA..., A LAS 8 1/4 POR",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-17.3,35.3333,1794100113,17940718,ALGO FRESCO,MARETA DEL VIENTO,"VIENTO ALGO FRESCO Y MARETA DE ÉL..., ANOCHECIÓ CON EL CIELO Y HORIZONTE CARGADO VIENTO Y MAR DICHOS..., AMANECIÓ CON EL HORIZO",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-15.8167,35.05,1794100213,17940718,ALGO FLOXO,MAREJADA DEL NE,"CONTINUAMOS CON VIENTO ALGO FLOXO Y MAREJADA DEL NE..., ANOCHECIÓ EL CIELO Y HORIZONTE CARGADO DE GRUESOS Y SUELTOS CELAGES VIENTO Y MAR D",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-14.65,34.8,1794100313,17940718,FRESQUITO,MAREJADILLA DEL VIENTO,"SEGUIMOS CON VIENTO FRESQUITO Y MAREJADILLA DE ÉL..., ANOCHECIÓ EL CIELO Y HORIZONTE ACELAJADO VIENTO Y MAR DICHOS..., AMANECIÓ CON EL HORIZ",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-25.2,35.55,1794091814,17940718,BONANCIBLE,MAREJADA TENDIDA DEL N AL NO,"QUEDAMOS CON VIENTO BONANCIBLE Y MAREJADA TENDIDA DEL N AL NO..., ANOCHECIÓ CON EL CIELO CLARO HORIZONTE CON CELAJERÍA SUELTA VIENTO Y MAR",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-22.6,35.7333,1794091914,17940718,ALGO FRESCO,MARETA DEL VIENTO,"CONTINUAMOS CON VIENTO ALGO FRESCO Y MARETA DE ÉL..., ANOCHECIÓ CON EL CIELO Y HORIZONTE CARGADO Y MUI OFUSCOS VIENTO Y MAR DICHOS..., PERMA",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-21.1667,35.9667,1794092013,17940718,FRESQUITO,MARETA DEL VIENTO Y DEL NO,"QUEDAMOS CON VIENTO FRESQUITO Y MARETA DE ÉL Y DEL NO..., ANOCHECIÓ ACELAJADO EL HORIZONTE POR EL 1º Y 2º QUADRANTE CARGADO VIENTO BONANCIB",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-18.7333,36.4333,1794092113,17940718,BONANCIBLE,MARETA DEL N,"CONTINUAMOS CON VIENTO BONANCIBLE Y MARETA DEL N..., ANOCHECIÓ CON EL CIELO CLARO HORIZONTE ACELAJADO VIENTO Y MAR DICHOS..., DESDE LAS 10",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-22.9,36.4,1794092214,17940718,FRESCO,MAREJADA DEL VIENTO,"CON VIENTO FRESCO Y MAREJADA DE ÉL..., ANOCHECIÓ EL CIELO CON CELAGES DELAGADOS Y SUELTOS HORIZONTE AHUMADO VIENTO Y MAR DICHOS.",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-21.35,36.3,1794092313,17940718,GALENO,MARETA DEL O Y NO,"CONTINUAMOS CON VIENTO GALENO MARETA DEL O Y NO..., ANOCHECIÓ CLARO EL HORIZONTE CON CELAGES DELGADOS VIENTO Y MAR DICHOS..., AMANECIÓ CLARO",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-80.4667,24.1667,1794071817,17940718,FRESQUITO,MARETA DEL VIENTO,"CONTINUAMOS CON VIENTO SSE FRESQUITO Y MARETA DE É..., ANOCHECIÓ EL CIELO CLARO EL HORIZONTE CON GRUESOS CELAGES VIENTO FRESCO MAREJADA DEL",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-61.1667,31.6,1794081416,17940718,FRESQUITO,MARETILLA DEL VIENTO,"SEGUIMOS CON VIENTO FRESQUITO Y MARETILLA DEL VIENTO ..., ANOCHECIÓ CLARO Y HERMOSO VIENTO Y MAR DICHOS..., AMANECIÓ CON EL CIELO CLARO HORIZO",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-60.8333,31.6167,1794081516,17940718,CALMOSO,MAREJADA DEL SE,"SEGUIMOS AL MEDIODÍA CON VIENTO CALMOSO Y MAREJADA DEL SE..., ANOCHECIÓ CON EL HORIZONTE CARGADO VIENTO DICHO Y MAR TENDIDA DEL SE..., AMANE",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-60.45,31.1,1794081616,17940718,FRESQUITO,MAREJADA DEL SE,"CONTINUAMOS CON VIENTO FRESQUITO Y MAREJADA DEL SE..., ANOCHECIÓ ABRISADO VIENTO Y MAR DICHOS..., AMANECIÓ EN TODO COMO ANOCHECIÓ",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-59.5333,32.2333,1794081716,17940718,FRESQUITO,MARETA DEL SE,"QUEDAMOS CON VIENTO FRESQUITO Y MARETA DEL SE, ANOCHECIÓ CON EL CIELO Y HORIZONTE ACELAJADO VIENTO Y MAR DICHOS..., AMANECIÓ EL CIELO CLAR",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-57.7333,32.9167,1794081816,17940718,FRESQUITO,MARETA DEL ESE,"VIENTO FRESQUITO Y MARETA DEL ESE..., ANOCHECIÓ CON EL CIELO CLARO HORIZONTE CON CELAJERÍA VIENTO Y MAR DICHOS..., A LAS 10 1/4",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-12.8167,34.2667,1794100713,17940718,FRESQUITO,MARETA DEL N AL NE,"QUEDAMOS CON VIENTO FRESQUITO Y MARETA DEL N AL NE..., ANOCHECIÓ ACELAJADO VIENTO DICHO Y MAREJADA DEL N..., AMANECIÓ EL HORIZONTE CARGADO",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-13.3333,35.05,1794100813,17940718,FRESQUITO,MAREJADA DEL N AL NE,"QUEDAMOS CON VIENTO FRESQUITO Y MAREJADA DEL N AL NE, ANOCHECIÓ EL CIELO Y HORIZONTE CARGADO Y OBSCUROS VIENTO Y MAR DICHOS..., PERMANECIÓ L",LA HABANA,CÁDIZ
Na Sa DE LOS DOLORES,-41.7,21.6167,1793122115,17931108,FRESCO,MARETA DEL VIENTO,"SEGUIMOS VIENTO FRESCO Y MARETA DE ÉL..., ANOCHECIÓ EL CIELO Y HORIZONTE OFUSCOS VIENTO Y MAR REFERIDOS..., AMANECIÓ CARGADO DE ESPESOS CELAG",CÁDIZ,VERACRUZ
Na Sa DE LOS DOLORES,-43.6,21.35,1793122215,17931108,FRESQUITO,MARETA DEL VIENTO,"VIENTO FRESQUITO Y MARETA DE ÉL..., ANOCHECIÓ EL CIELO Y HORIZONTE CON CELAJERÍA SUELTA VIENTO Y MAR DICHOS..., AMANECIÓ CLARO",CÁDIZ,VERACRUZ
Na Sa DE LOS DOLORES,-44.5,21.1333,1793122315,17931108,FRESQUITO,LLANA,"QUEDAMOS VIENTO FRESQUITO Y MAR LLANA..., ANOCHECIÓ CON EL CIELO CLARO Y HORIZONTE CON CELAGES DELGADOS VIENTO CALMOSO Y MAR DICHA..., AMANE",CÁDIZ,VERACRUZ
Na Sa DE LOS DOLORES,-44.9167,21.0167,1793122415,17931108,CALMOSO,MARETA DEL SE,"CONTINUAMOS VIENTO CALMOSO Y MARETA DEL SE..., ANOCHECIÓ CLARO VIENTO Y MAR DICHOS, A LAS 10 HAVERSE QUEDADO CUASI CALMA..., A LAS 5 HAVIÉND",CÁDIZ,VERACRUZ
Na Sa DE LOS DOLORES,-45.9667,20.7667,1793122515,17931108,CALMOSO,MARETA DEL NO,"QUEDAMOS CON VIENTO CALMOSO Y MARETA DEL NO..., ANOCHECIÓ CON CELAJERÍA DELGADA VIENTO Y MAR DICHOS..., AMANECIÓ CON EL CIELO CLARO HORIZONT",CÁDIZ,VERACRUZ
Na Sa DE LOS DOLORES,-47.4333,20.3167,1793122615,17931108,BONANCIBLE,MARETA DEL NO,"QUEDAMOS AL MEDIODÍA CON VIENTO BONANCIBLE Y MARETA DEL NO, ANOCHECIÓ CLARO VIENTO Y MAR DICHOS, EN CUYOS TÉRMINOS AMANECIÓ",CÁDIZ,VERACRUZ
Na Sa DE LOS DOLORES,-49.4167,19.8,1793122715,17931108,BONANCIBLE,MARETA DEL VIENTO,"SEGUIMOS CON VIENTO BONANCIBLE Y MARETA DE ÉL, ANOCHECIÓ CON EL CIELO Y HORIZONTE ABRISADOS, VIENTO Y MAR REFERIDOS, A LAS 4 3/4 DE LA MAÑANA",CÁDIZ,VERACRUZ
