Latitude,Longitude,Nationality,Year,LogbookLanguage,VoyageIni
-39.4833,-42.3,Spanish,1778,Spanish,1.78E+07
-38,-40.15,Spanish,1778,Spanish,1.78E+07
-36.6,-37.6667,Spanish,1778,Spanish,1.78E+07
-35.2,-35.6333,Spanish,1778,Spanish,1.78E+07
-33.1667,-33.9333,Spanish,1778,Spanish,1.78E+07
-31.45,-32.5167,Spanish,1778,Spanish,1.78E+07
-31.0667,-32.2333,Spanish,1778,Spanish,1.78E+07
-30.6,-33.2667,Spanish,1778,Spanish,1.78E+07
-29.6,-30.8333,Spanish,1778,Spanish,1.78E+07
-28.8167,-29.2333,Spanish,1778,Spanish,1.78E+07
-27.0167,-27.55,Spanish,1778,Spanish,1.78E+07
-24.6833,-27.3167,Spanish,1778,Spanish,1.78E+07
-23.0667,-28.5333,Spanish,1778,Spanish,1.78E+07
-22.5333,-26.85,Spanish,1778,Spanish,1.78E+07
-22.35,-26.4833,Spanish,1778,Spanish,1.78E+07
-21.3,-26.4,Spanish,1778,Spanish,1.78E+07
1.53333,-25.1833,Spanish,1778,Spanish,1.78E+07
-19.4,-23.55,Spanish,1777,Spanish,1.78E+07
-20.2833,-22.6333,Spanish,1777,Spanish,1.78E+07
9.26667,-26.8833,Spanish,1778,Spanish,1.78E+07
10.7167,-28.1833,Spanish,1778,Spanish,1.78E+07
12.0333,-28.8,Spanish,1778,Spanish,1.78E+07
13.9,-29.9,Spanish,1778,Spanish,1.78E+07
-34.4,-50.5167,Spanish,1777,Spanish,1.78E+07
-33.3167,-50.0167,Spanish,1777,Spanish,1.78E+07
-33.3167,-51.0167,Spanish,1777,Spanish,1.78E+07
-34.2667,-49.45,Spanish,1777,Spanish,1.78E+07
-34.2667,-50.35,Spanish,1777,Spanish,1.78E+07
-34.7,-50.1,Spanish,1777,Spanish,1.78E+07
-34.7667,-47.9,Spanish,1777,Spanish,1.78E+07
-35,-51.2167,Spanish,1777,Spanish,1.78E+07
-35,-52.0167,Spanish,1777,Spanish,1.78E+07
-34.9833,-52.0333,Spanish,1777,Spanish,1.78E+07
-35.0167,-52.65,Spanish,1777,Spanish,1.78E+07
-35.5667,-51.8167,Spanish,1777,Spanish,1.78E+07
-35.6167,-52.4,Spanish,1777,Spanish,1.78E+07
-35.25,-52.6,Spanish,1777,Spanish,1.78E+07
-35.2,-51.9833,Spanish,1777,Spanish,1.78E+07
-35.4167,-53.7333,Spanish,1777,Spanish,1.78E+07
-35.45,-53.85,Spanish,1777,Spanish,1.78E+07
-35.1167,-55.1833,Spanish,1777,Spanish,1.78E+07
-35.1667,-54.95,Spanish,1777,Spanish,1.78E+07
-35.15,-56.15,Spanish,1777,Spanish,1.78E+07
-35.1333,-55.8167,Spanish,1777,Spanish,1.78E+07
-35.2,-54.9,Spanish,1777,Spanish,1.78E+07
-35.2,-54.9,Spanish,1777,Spanish,1.78E+07
-35.2167,-53.0333,Spanish,1777,Spanish,1.78E+07
-35.2167,-53.2167,Spanish,1777,Spanish,1.78E+07
-34.6,-49.4333,Spanish,1777,Spanish,1.78E+07
-34.5167,-49.7667,Spanish,1777,Spanish,1.78E+07
-32.6167,-46.7667,Spanish,1777,Spanish,1.78E+07
-32.6167,-47.1667,Spanish,1777,Spanish,1.78E+07
-30.4833,-46.7833,Spanish,1777,Spanish,1.78E+07
-30.4833,-46.3833,Spanish,1777,Spanish,1.78E+07
-29.6833,-46.85,Spanish,1777,Spanish,1.78E+07
-29.1833,-46.5,Spanish,1777,Spanish,1.78E+07
-29.6333,-46.7833,Spanish,1777,Spanish,1.78E+07
-29.6333,-46.4333,Spanish,1777,Spanish,1.78E+07
-29.45,-46.7,Spanish,1777,Spanish,1.78E+07
-29.45,-47.05,Spanish,1777,Spanish,1.78E+07
-28.6333,-46.3333,Spanish,1777,Spanish,1.78E+07
-28.6333,-46.7667,Spanish,1777,Spanish,1.78E+07
-28.0667,-46.8833,Spanish,1777,Spanish,1.78E+07
-28.0667,-47.2667,Spanish,1777,Spanish,1.78E+07
-27.6167,-47.9667,Spanish,1777,Spanish,1.78E+07
-27.6167,-48.1333,Spanish,1777,Spanish,1.78E+07
-27.6167,-48.1333,Spanish,1777,Spanish,1.78E+07
-27.5667,-47.6833,Spanish,1777,Spanish,1.78E+07
-27.6167,-47.3167,Spanish,1777,Spanish,1.78E+07
-27.6167,-47.4,Spanish,1777,Spanish,1.78E+07
-26.8833,-46.5833,Spanish,1777,Spanish,1.78E+07
-26.0333,-45.95,Spanish,1777,Spanish,1.78E+07
-27.1,-45.3833,Spanish,1777,Spanish,1.78E+07
-27.4667,-46.0167,Spanish,1777,Spanish,1.78E+07
-27.5667,-46.1667,Spanish,1777,Spanish,1.78E+07
-27.6167,-47.3833,Spanish,1777,Spanish,1.78E+07
-29.4667,-46.3667,Spanish,1777,Spanish,1.78E+07
-31.3667,-46.55,Spanish,1777,Spanish,1.78E+07
-32.1833,-47.1167,Spanish,1777,Spanish,1.78E+07
-32.9167,-47.4167,Spanish,1777,Spanish,1.78E+07
-33.4667,-47.4333,Spanish,1777,Spanish,1.78E+07
-33.4167,-48.2667,Spanish,1777,Spanish,1.78E+07
-34.9,-48.8167,Spanish,1777,Spanish,1.78E+07
-35.0833,-51.2833,Spanish,1777,Spanish,1.78E+07
-35.0833,-52.3667,Spanish,1777,Spanish,1.78E+07
-35.2667,-53.65,Spanish,1777,Spanish,1.78E+07
-35.2,-54.6833,Spanish,1777,Spanish,1.78E+07
-34.95,-54.0667,Spanish,1777,Spanish,1.78E+07
-34.95,-54.0667,Spanish,1777,Spanish,1.78E+07
-35.0833,-54.8667,Spanish,1777,Spanish,1.78E+07
-35.2,-53.4833,Spanish,1777,Spanish,1.78E+07
-34.6833,-52.7833,Spanish,1777,Spanish,1.78E+07
-34.3833,-52.4833,Spanish,1777,Spanish,1.78E+07
-34.5333,-51.9167,Spanish,1777,Spanish,1.78E+07
-35.4833,-51.9167,Spanish,1777,Spanish,1.78E+07
-35.1167,-51.9333,Spanish,1777,Spanish,1.78E+07
-34.95,-52.0833,Spanish,1777,Spanish,1.78E+07
-35.2833,-53.8167,Spanish,1777,Spanish,1.78E+07
-34.95,-55.9,Spanish,1777,Spanish,1.78E+07
-34.75,-52.3,Spanish,1778,Spanish,1.78E+07
-33.7667,-50.4833,Spanish,1778,Spanish,1.78E+07
-31.9167,-48.8167,Spanish,1778,Spanish,1.78E+07
-29.75,-47.4833,Spanish,1778,Spanish,1.78E+07
-35.4167,-50.8167,Spanish,1777,Spanish,1.78E+07
-35.2833,-49.7333,Spanish,1777,Spanish,1.78E+07
-34.7833,-48.4833,Spanish,1777,Spanish,1.78E+07
-35.0667,-49.4667,Spanish,1777,Spanish,1.78E+07
-34.95,-50.8,Spanish,1777,Spanish,1.78E+07
-35.0333,-51.2167,Spanish,1777,Spanish,1.78E+07
-35.6333,-50.5667,Spanish,1777,Spanish,1.78E+07
-36.1167,-50.7167,Spanish,1777,Spanish,1.78E+07
-29.25,-36.5167,Spanish,1777,Spanish,1.78E+07
-28.5333,-35.3333,Spanish,1777,Spanish,1.78E+07
-27.2333,-33.5833,Spanish,1777,Spanish,1.78E+07
-25.95,-32.1667,Spanish,1777,Spanish,1.78E+07
-24.2333,-31.4667,Spanish,1777,Spanish,1.78E+07
-22.8333,-31.6,Spanish,1777,Spanish,1.78E+07
-22.8167,-30.6,Spanish,1777,Spanish,1.78E+07
-14.5833,-28.3,Spanish,1777,Spanish,1.78E+07
-13.15,-27.6,Spanish,1777,Spanish,1.78E+07
-11.45,-26.7333,Spanish,1777,Spanish,1.78E+07
-9.68333,-25.9,Spanish,1777,Spanish,1.78E+07
-3.63333,-24.6667,Spanish,1777,Spanish,1.78E+07
-1.86667,-24.4833,Spanish,1777,Spanish,1.78E+07
-0.8,-24.9833,Spanish,1777,Spanish,1.78E+07
0.616667,-24.7833,Spanish,1777,Spanish,1.78E+07
2.41667,-24.2667,Spanish,1777,Spanish,1.78E+07
4.35,-24,Spanish,1777,Spanish,1.78E+07
6.51667,-23.75,Spanish,1777,Spanish,1.78E+07
6.96667,-23.8167,Spanish,1777,Spanish,1.78E+07
7.46667,-23.9,Spanish,1777,Spanish,1.78E+07
8.16667,-23.9,Spanish,1777,Spanish,1.78E+07
8.96667,-24.4333,Spanish,1777,Spanish,1.78E+07
10,-25.15,Spanish,1777,Spanish,1.78E+07
11.0667,-25.9833,Spanish,1777,Spanish,1.78E+07
-12.2333,-26.6667,Spanish,1777,Spanish,1.78E+07
13,-27.1167,Spanish,1777,Spanish,1.78E+07
14.0833,-28.2,Spanish,1777,Spanish,1.78E+07
15,-28.85,Spanish,1777,Spanish,1.78E+07
16.5167,-29.4167,Spanish,1777,Spanish,1.78E+07
17.8167,-29.9333,Spanish,1777,Spanish,1.78E+07
19.1833,-30.9833,Spanish,1777,Spanish,1.78E+07
22.2,-31.9167,Spanish,1777,Spanish,1.78E+07
23.35,-32.1667,Spanish,1777,Spanish,1.78E+07
24.8333,-32.3167,Spanish,1777,Spanish,1.78E+07
26.5167,-32.45,Spanish,1777,Spanish,1.78E+07
27.7667,-33.0167,Spanish,1777,Spanish,1.78E+07
28.8,-33.3,Spanish,1777,Spanish,1.78E+07
34.1,-31.7667,Spanish,1777,Spanish,1.78E+07
34.9167,-32.5,Spanish,1777,Spanish,1.78E+07
36.7333,-32.9,Spanish,1777,Spanish,1.78E+07
37.6167,-32.8833,Spanish,1777,Spanish,1.78E+07
39.0333,-33.2667,Spanish,1777,Spanish,1.78E+07
40.2,-33.3167,Spanish,1777,Spanish,1.78E+07
40.0167,-32.0667,Spanish,1777,Spanish,1.78E+07
40.0833,-32.05,Spanish,1777,Spanish,1.78E+07
40.3,-31.7833,Spanish,1777,Spanish,1.78E+07
39.8833,-27.8333,Spanish,1777,Spanish,1.78E+07
40,-30.4167,Spanish,1777,Spanish,1.78E+07
40.0167,-28.8333,Spanish,1777,Spanish,1.78E+07
39.9,-26.55,Spanish,1777,Spanish,1.78E+07
39.9667,-25.5167,Spanish,1777,Spanish,1.78E+07
42.1667,-21.4333,Spanish,1779,Spanish,1.78E+07
41.9667,-21.8333,Spanish,1779,Spanish,1.78E+07
41.6167,-23.35,Spanish,1779,Spanish,1.78E+07
41.1333,-23.8667,Spanish,1779,Spanish,1.78E+07
41.15,-23.95,Spanish,1779,Spanish,1.78E+07
41.2,-24.9833,Spanish,1779,Spanish,1.78E+07
41.0167,-26.7833,Spanish,1779,Spanish,1.78E+07
42.6667,-12.6667,Spanish,1779,Spanish,1.78E+07
42.7833,-13.2167,Spanish,1779,Spanish,1.78E+07
42.6,-14.7167,Spanish,1779,Spanish,1.78E+07
42.5167,-19.4333,Spanish,1779,Spanish,1.78E+07
42.25,-20.0833,Spanish,1779,Spanish,1.78E+07
42.5,-22.5667,Spanish,1779,Spanish,1.78E+07
42.1667,-21.4333,Spanish,1779,Spanish,1.78E+07
41.9667,-21.8333,Spanish,1779,Spanish,1.78E+07
41.6167,-23.35,Spanish,1779,Spanish,1.78E+07
41.1333,-23.8667,Spanish,1779,Spanish,1.78E+07
41.05,-23.4667,Spanish,1779,Spanish,1.78E+07
42.75,-13.1167,Spanish,1779,Spanish,1.78E+07
42.6333,-14.65,Spanish,1779,Spanish,1.78E+07
42.3667,-15.5,Spanish,1779,Spanish,1.78E+07
42.4667,-16.55,Spanish,1779,Spanish,1.78E+07
42.1333,-17.2,Spanish,1779,Spanish,1.78E+07
41.8167,-16.45,Spanish,1779,Spanish,1.78E+07
43.9333,-9.21667,Spanish,1779,Spanish,1.78E+07
44.1,-9.63333,Spanish,1779,Spanish,1.78E+07
43.7167,-9.73333,Spanish,1779,Spanish,1.78E+07
43.65,-10.6667,Spanish,1779,Spanish,1.78E+07
43.1667,-11.0833,Spanish,1779,Spanish,1.78E+07
42.6667,-11.8333,Spanish,1779,Spanish,1.78E+07
41.25,-28.5667,Spanish,1779,Spanish,1.78E+07
40.8333,-28.7,Spanish,1779,Spanish,1.78E+07
39.7333,-28.5333,Spanish,1779,Spanish,1.78E+07
40.5,-28.2167,Spanish,1779,Spanish,1.78E+07
40.7667,-27.3333,Spanish,1779,Spanish,1.78E+07
40.9333,-27.2333,Spanish,1779,Spanish,1.78E+07
40.0667,-28.5,Spanish,1779,Spanish,1.78E+07
40.25,-29.2667,Spanish,1779,Spanish,1.78E+07
40.65,-29.1333,Spanish,1779,Spanish,1.78E+07
41.45,-19.35,Spanish,1779,Spanish,1.78E+07
41.7167,-19.3333,Spanish,1779,Spanish,1.78E+07
42.55,-19.7167,Spanish,1779,Spanish,1.78E+07
42.5,-21.8167,Spanish,1779,Spanish,1.78E+07
42.2,-21.3,Spanish,1779,Spanish,1.78E+07
41.9667,-21.6833,Spanish,1779,Spanish,1.78E+07
41.6833,-23.25,Spanish,1779,Spanish,1.78E+07
41.1333,-23.6,Spanish,1779,Spanish,1.78E+07
41.0667,-23.2,Spanish,1779,Spanish,1.78E+07
41.1167,-23.6167,Spanish,1779,Spanish,1.78E+07
41.1833,-24.6333,Spanish,1779,Spanish,1.78E+07
41.05,-26.2667,Spanish,1779,Spanish,1.78E+07
40.8833,-26.6833,Spanish,1779,Spanish,1.78E+07
41.0333,-27.7833,Spanish,1779,Spanish,1.78E+07
41.4333,-27.9167,Spanish,1779,Spanish,1.78E+07
41.2333,-28.0667,Spanish,1779,Spanish,1.78E+07
40.85,-28.2167,Spanish,1779,Spanish,1.78E+07
39.8333,-28.15,Spanish,1779,Spanish,1.78E+07
42.3333,-15.5,Spanish,1779,Spanish,1.78E+07
42.3333,-16.4667,Spanish,1779,Spanish,1.78E+07
42.15,-17.2,Spanish,1779,Spanish,1.78E+07
41.7667,-18.1833,Spanish,1779,Spanish,1.78E+07
41.45,-19.1833,Spanish,1779,Spanish,1.78E+07
41.6833,-19.1333,Spanish,1779,Spanish,1.78E+07
41.15,-23.95,Spanish,1779,Spanish,1.78E+07
41.2,-24.9833,Spanish,1779,Spanish,1.78E+07
41.0167,-26.7833,Spanish,1779,Spanish,1.78E+07
40.85,-27.0667,Spanish,1779,Spanish,1.78E+07
41.05,-28.2333,Spanish,1779,Spanish,1.78E+07
41.5833,-28.4167,Spanish,1779,Spanish,1.78E+07
35.8667,-7.63333,Spanish,1779,Spanish,1.78E+07
36.1,-7.16667,Spanish,1779,Spanish,1.78E+07
36.1333,-7.21667,Spanish,1779,Spanish,1.78E+07
36.2333,-7.65,Spanish,1779,Spanish,1.78E+07
36.7333,-8.16667,Spanish,1779,Spanish,1.78E+07
36.3667,-8.03333,Spanish,1779,Spanish,1.78E+07
36.8,-8.38333,Spanish,1779,Spanish,1.78E+07
36.55,-8.31667,Spanish,1779,Spanish,1.78E+07
36.3667,-8.2,Spanish,1779,Spanish,1.78E+07
36,-8.73333,Spanish,1779,Spanish,1.78E+07
35.85,-9.65,Spanish,1779,Spanish,1.78E+07
36.1667,-9.16667,Spanish,1779,Spanish,1.78E+07
36.3333,-9.9,Spanish,1779,Spanish,1.78E+07
36.2,-11.1667,Spanish,1779,Spanish,1.78E+07
36.6667,-12.3667,Spanish,1779,Spanish,1.78E+07
36.4667,-13.5167,Spanish,1779,Spanish,1.78E+07
36.95,-13,Spanish,1779,Spanish,1.78E+07
39.15,-12.6833,Spanish,1779,Spanish,1.78E+07
37.0167,-12.25,Spanish,1779,Spanish,1.78E+07
37.7833,-11.4,Spanish,1779,Spanish,1.78E+07
38.6833,-11.25,Spanish,1779,Spanish,1.78E+07
39.4667,-11.1667,Spanish,1779,Spanish,1.78E+07
40.35,-10.95,Spanish,1779,Spanish,1.78E+07
42.5667,-29.4167,Spanish,1779,Spanish,1.78E+07
41.8,-30.7,Spanish,1779,Spanish,1.78E+07
41.2667,-32.0833,Spanish,1779,Spanish,1.78E+07
40.7,-33.3167,Spanish,1779,Spanish,1.78E+07
40.1667,-33.8333,Spanish,1779,Spanish,1.78E+07
39.9,-33.05,Spanish,1779,Spanish,1.78E+07
39.45,-34.0167,Spanish,1779,Spanish,1.78E+07
39.8333,-35.05,Spanish,1779,Spanish,1.78E+07
39.9,-34.8333,Spanish,1779,Spanish,1.78E+07
40.3,-33.9,Spanish,1779,Spanish,1.78E+07
40,-32.8167,Spanish,1779,Spanish,1.78E+07
40.3833,-32.9667,Spanish,1779,Spanish,1.78E+07
38.5,-10.7833,Spanish,1780,Spanish,1.78E+07
36.9,-9.15,Spanish,1780,Spanish,1.78E+07
36.7333,-7.7,Spanish,1780,Spanish,1.78E+07
36,-6.9,Spanish,1780,Spanish,1.78E+07
36.6167,-7.28333,Spanish,1780,Spanish,1.78E+07
36.0667,-8.05,Spanish,1780,Spanish,1.78E+07
36.4167,-7.98333,Spanish,1780,Spanish,1.78E+07
35.7833,-9.26667,Spanish,1780,Spanish,1.78E+07
35.6167,-10.9333,Spanish,1780,Spanish,1.78E+07
35.7333,-12.6167,Spanish,1780,Spanish,1.78E+07
36.05,-14.15,Spanish,1780,Spanish,1.78E+07
36.4,-14.95,Spanish,1780,Spanish,1.78E+07
36.2333,-15.8333,Spanish,1780,Spanish,1.78E+07
36.2833,-16.9,Spanish,1780,Spanish,1.78E+07
36.4167,-16.6333,Spanish,1780,Spanish,1.78E+07
36.75,-15.75,Spanish,1780,Spanish,1.78E+07
37.2667,-14.8667,Spanish,1780,Spanish,1.78E+07
37.5,-13.5667,Spanish,1780,Spanish,1.78E+07
37.2167,-12.9,Spanish,1780,Spanish,1.78E+07
37.1333,-11.9167,Spanish,1780,Spanish,1.78E+07
37.0167,-9.95,Spanish,1780,Spanish,1.78E+07
36.8,-7.9,Spanish,1780,Spanish,1.78E+07
36.6,-6.61667,Spanish,1780,Spanish,1.78E+07
33.65,-10.15,Spanish,1780,Spanish,1.78E+07
32.9833,-11.2833,Spanish,1780,Spanish,1.78E+07
33.0833,-12.1833,Spanish,1780,Spanish,1.78E+07
32.9333,-11.55,Spanish,1780,Spanish,1.78E+07
-45.25,-63.1333,Spanish,1781,Spanish,1.78E+07
-45.1333,-63.1833,Spanish,1781,Spanish,1.78E+07
-45.3167,-62.9667,Spanish,1781,Spanish,1.78E+07
-45.5667,-62.1333,Spanish,1781,Spanish,1.78E+07
-44.2667,-63.1833,Spanish,1781,Spanish,1.78E+07
-44.9167,-64.0333,Spanish,1781,Spanish,1.78E+07
-47.3333,-64.95,Spanish,1781,Spanish,1.78E+07
-47.7833,-64.3167,Spanish,1781,Spanish,1.78E+07
-49.1333,-64.65,Spanish,1781,Spanish,1.78E+07
-50.3,-65,Spanish,1781,Spanish,1.78E+07
-49.9833,-65.05,Spanish,1781,Spanish,1.78E+07
-50.4167,-65.3167,Spanish,1781,Spanish,1.78E+07
-50.2167,-65.5333,Spanish,1781,Spanish,1.78E+07
-50.75,-67.9,Spanish,1781,Spanish,1.78E+07
-52.5833,-67,Spanish,1781,Spanish,1.78E+07
-53.45,-65.5333,Spanish,1781,Spanish,1.78E+07
-54.2667,-65.3,Spanish,1781,Spanish,1.78E+07
-54.9,-65.1,Spanish,1781,Spanish,1.78E+07
-55.45,-65.3667,Spanish,1781,Spanish,1.78E+07
-55.9333,-64.1167,Spanish,1781,Spanish,1.78E+07
-56.8667,-63.15,Spanish,1781,Spanish,1.78E+07
-57.15,-62.2167,Spanish,1781,Spanish,1.78E+07
-57.7333,-64.85,Spanish,1781,Spanish,1.78E+07
-58.8,-66.0333,Spanish,1781,Spanish,1.78E+07
-59.05,-68.7333,Spanish,1781,Spanish,1.78E+07
-59.85,-67.2833,Spanish,1781,Spanish,1.78E+07
-58.4833,-66.2833,Spanish,1781,Spanish,1.78E+07
-58,-65.1667,Spanish,1781,Spanish,1.78E+07
-58.0667,-64.2,Spanish,1781,Spanish,1.78E+07
-58.0333,-63.65,Spanish,1781,Spanish,1.78E+07
-58.4667,-65.1333,Spanish,1781,Spanish,1.78E+07
-59.1833,-67.15,Spanish,1781,Spanish,1.78E+07
-59.7833,-67.15,Spanish,1781,Spanish,1.78E+07
-59.1667,-70.1667,Spanish,1781,Spanish,1.78E+07
-59.3833,-72.1333,Spanish,1781,Spanish,1.78E+07
-59.3833,-74.3833,Spanish,1781,Spanish,1.78E+07
-59.65,-79.2333,Spanish,1781,Spanish,1.78E+07
-59.65,-80.8833,Spanish,1781,Spanish,1.78E+07
-60.3167,-83.0167,Spanish,1781,Spanish,1.78E+07
-60.5,-82.7,Spanish,1781,Spanish,1.78E+07
-60.6833,-83.0333,Spanish,1781,Spanish,1.78E+07
-61.7833,-82.0667,Spanish,1781,Spanish,1.78E+07
-62.0667,-84,Spanish,1781,Spanish,1.78E+07
-62.25,-84.7167,Spanish,1781,Spanish,1.78E+07
-62.4,-85.1,Spanish,1781,Spanish,1.78E+07
-61.1833,-85.2333,Spanish,1781,Spanish,1.78E+07
-56.8333,-83.1333,Spanish,1781,Spanish,1.78E+07
-56.2833,-83.7833,Spanish,1781,Spanish,1.78E+07
-56.7167,-85,Spanish,1781,Spanish,1.78E+07
-56.9167,-87.2667,Spanish,1781,Spanish,1.78E+07
-56.8,-86.4333,Spanish,1781,Spanish,1.78E+07
-56.7333,-86.3833,Spanish,1781,Spanish,1.78E+07
-56.1333,-85.15,Spanish,1781,Spanish,1.78E+07
-55.7833,-84.1833,Spanish,1781,Spanish,1.78E+07
-55.35,-84.0833,Spanish,1781,Spanish,1.78E+07
-54.3667,-82.7167,Spanish,1781,Spanish,1.78E+07
-52.25,-82.9,Spanish,1781,Spanish,1.78E+07
-50.5667,-83.5167,Spanish,1781,Spanish,1.78E+07
-50.4667,-85,Spanish,1781,Spanish,1.78E+07
-50.05,-85.4667,Spanish,1781,Spanish,1.78E+07
-47.9667,-83.7167,Spanish,1781,Spanish,1.78E+07
-47.1,-84.7333,Spanish,1781,Spanish,1.78E+07
-46.6,-84.5167,Spanish,1781,Spanish,1.78E+07
-46.2667,-84.75,Spanish,1781,Spanish,1.78E+07
-45.6167,-84.2667,Spanish,1781,Spanish,1.78E+07
-44.55,-80.3833,Spanish,1781,Spanish,1.78E+07
-43.9667,-79.54,Spanish,1781,Spanish,1.78E+07
-44.1167,-79.34,Spanish,1781,Spanish,1.78E+07
-43.8333,-78.92,Spanish,1781,Spanish,1.78E+07
32.6,-11.6333,Spanish,1780,Spanish,1.78E+07
31.6667,-11.7833,Spanish,1780,Spanish,1.78E+07
30.3167,-13.3,Spanish,1780,Spanish,1.78E+07
29.15,-14.9833,Spanish,1780,Spanish,1.78E+07
27.5833,-16.45,Spanish,1780,Spanish,1.78E+07
26.9833,-17.4833,Spanish,1780,Spanish,1.78E+07
26,-18.9,Spanish,1780,Spanish,1.78E+07
25.3333,-19.9167,Spanish,1780,Spanish,1.78E+07
25.15,-21.1667,Spanish,1780,Spanish,1.78E+07
24.8833,-21.1833,Spanish,1780,Spanish,1.78E+07
24.7167,-21.4667,Spanish,1781,Spanish,1.78E+07
24.1667,-21.2833,Spanish,1781,Spanish,1.78E+07
23.9167,-21.0833,Spanish,1781,Spanish,1.78E+07
23.5333,-21.4167,Spanish,1781,Spanish,1.78E+07
22.2667,-22.05,Spanish,1781,Spanish,1.78E+07
21.1,-22.6667,Spanish,1781,Spanish,1.78E+07
19.3167,-24,Spanish,1781,Spanish,1.78E+07
17.9167,-25.3667,Spanish,1781,Spanish,1.78E+07
17.7167,-26.6,Spanish,1781,Spanish,1.78E+07
16.4,-25.9,Spanish,1781,Spanish,1.78E+07
15.75,-25.9333,Spanish,1781,Spanish,1.78E+07
14.2833,-25.0833,Spanish,1781,Spanish,1.78E+07
13.5333,-23.65,Spanish,1781,Spanish,1.78E+07
9.65,-21,Spanish,1781,Spanish,1.78E+07
8.45,-20.6667,Spanish,1781,Spanish,1.78E+07
7.68333,-20.4667,Spanish,1781,Spanish,1.78E+07
6.71667,-20.3,Spanish,1781,Spanish,1.78E+07
6.48333,-20.3167,Spanish,1781,Spanish,1.78E+07
5.45,-19.5333,Spanish,1781,Spanish,1.78E+07
4.8,-19.1833,Spanish,1781,Spanish,1.78E+07
4.68333,-19.0333,Spanish,1781,Spanish,1.78E+07
4.53333,-18.9167,Spanish,1781,Spanish,1.78E+07
4.65,-18.85,Spanish,1781,Spanish,1.78E+07
4.43333,-18.7667,Spanish,1781,Spanish,1.78E+07
-43.8167,-79.73,Spanish,1781,Spanish,1.78E+07
-43.8333,-79.36,Spanish,1781,Spanish,1.78E+07
-42.7833,-79.48,Spanish,1781,Spanish,1.78E+07
-42.2167,-78.43,Spanish,1781,Spanish,1.78E+07
-39,-75.22,Spanish,1781,Spanish,1.78E+07
-38.0167,-74.01,Spanish,1781,Spanish,1.78E+07
-37.4833,-73.74,Spanish,1781,Spanish,1.78E+07
-36.8833,-74.17,Spanish,1781,Spanish,1.78E+07
-36.4833,-74.58,Spanish,1781,Spanish,1.78E+07
-36.2333,-74.86,Spanish,1781,Spanish,1.78E+07
-35.5833,-75.5,Spanish,1781,Spanish,1.78E+07
-35.2667,-76.9333,Spanish,1781,Spanish,1.78E+07
34.05,-9.65,Spanish,1780,Spanish,1.78E+07
32.9833,-11.2833,Spanish,1780,Spanish,1.78E+07
32.9333,-11.55,Spanish,1780,Spanish,1.78E+07
4.45,-18.45,Spanish,1781,Spanish,1.78E+07
4.53333,-18.2333,Spanish,1781,Spanish,1.78E+07
-35.5667,-52.55,Spanish,1783,Spanish,1.78E+07
-34.0167,-48.25,Spanish,1783,Spanish,1.78E+07
36.0667,-8.75,British,1769,English,1.77E+07
36.0167,-9.93333,British,1769,English,1.77E+07
35.95,-11.1833,British,1769,English,1.77E+07
46.5,-24.2533,British,1769,English,1.77E+07
47.1667,-26.17,British,1769,English,1.77E+07
48,-29.12,British,1769,English,1.77E+07
48.2667,-30.2867,British,1769,English,1.77E+07
47.7167,-30.4033,British,1769,English,1.77E+07
48.5333,-30.5867,British,1769,English,1.77E+07
48.6,-31.92,British,1769,English,1.77E+07
49.6667,-32.8533,British,1769,English,1.77E+07
49.1,-35.5367,British,1769,English,1.77E+07
48.5,-36.5367,British,1769,English,1.77E+07
49.7167,-37.9533,British,1769,English,1.77E+07
49.1167,-38.42,British,1769,English,1.77E+07
48.3833,-40.77,British,1769,English,1.77E+07
47.6167,-41.77,British,1769,English,1.77E+07
49.7333,-4.74667,British,1770,English,1.77E+07
49.55,-4.68,British,1770,English,1.77E+07
48.9,-5.93,British,1770,English,1.77E+07
46.7333,-7.78,British,1770,English,1.77E+07
44.3333,-8.66333,British,1770,English,1.77E+07
43.4667,-11.47,British,1770,English,1.77E+07
42.05,-11.37,British,1770,English,1.77E+07
38,-11.4167,British,1772,English,1.77E+07
38.6,-13.5667,British,1772,English,1.77E+07
38.8,-13.7833,British,1772,English,1.77E+07
41.15,-11.25,British,1772,English,1.77E+07
43.4333,-9.7,British,1772,English,1.77E+07
49.7667,-2.81333,British,1768,English,1.77E+07
49.4833,-2.98,British,1768,English,1.77E+07
49.4667,-6.58,British,1768,English,1.77E+07
49.6333,-8.13,British,1768,English,1.77E+07
48.1333,-10.78,British,1768,English,1.77E+07
48.1333,-11.8967,British,1768,English,1.77E+07
48.5667,-13.2133,British,1768,English,1.77E+07
47.2,-14.5633,British,1768,English,1.77E+07
45.7833,-14.3133,British,1768,English,1.77E+07
43.2,-13.9633,British,1768,English,1.77E+07
40.8833,-13.83,British,1768,English,1.77E+07
38.2,-13.73,British,1768,English,1.77E+07
35.4333,-14.33,British,1769,English,1.77E+07
25.7667,-16.9167,British,1769,English,1.77E+07
24.9333,-17.1667,British,1769,English,1.77E+07
23.65,-17.5333,British,1769,English,1.77E+07
21.2833,-18.1833,British,1769,English,1.77E+07
18.75,-18.0833,British,1769,English,1.77E+07
17.4833,-16.8333,British,1769,English,1.77E+07
5.06667,-0.82,British,1769,English,1.77E+07
4.81667,-1.03667,British,1769,English,1.77E+07
